"pathways" "Gide_PD1_10_Post" "Gide_PD1_10_Pre" "Gide_PD1_11_Pre" "Gide_PD1_12_Pre" "Gide_PD1_13_Post" "Gide_PD1_13_Pre" "Gide_PD1_14_Pre" "Gide_PD1_15_Pre" "Gide_PD1_16_Pre" "Gide_PD1_17_Post" "Gide_PD1_17_Pre" "Gide_PD1_18_Pre" "Gide_PD1_19_Pre" "Gide_PD1_2_Pre" "Gide_PD1_21_Pre" "Gide_PD1_23_Pre" "Gide_PD1_25_Post" "Gide_PD1_25_Pre" "Gide_PD1_27_Pre" "Gide_PD1_29_Post" "Gide_PD1_29_Pre" "Gide_PD1_3_Pre" "Gide_PD1_30_Pre" "Gide_PD1_34_Pre" "Gide_PD1_35_Pre" "Gide_PD1_36_Pre" "Gide_PD1_38_Pre" "Gide_PD1_4_Pre" "Gide_PD1_40_Pre" "Gide_PD1_41_Post" "Gide_PD1_41_Pre" "Gide_PD1_42_Pre" "Gide_PD1_44_Pre" "Gide_PD1_45_Pre" "Gide_PD1_46_Pre" "Gide_PD1_47_Post" "Gide_PD1_47_Pre" "Gide_PD1_48_Post" "Gide_PD1_48_Pre" "Gide_PD1_49_Pre" "Gide_PD1_5_Pre" "Gide_PD1_50_Pre" "Gide_PD1_52_Pre" "Gide_PD1_53_Pre" "Gide_PD1_54_Pre" "Gide_PD1_6_Pre" "Gide_PD1_7_Pre" "Gide_PD1_8_Post" "Gide_PD1_8_Pre" "Gide_PD1_9_Pre"
"26" "REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION" -0.118430204331471 -0.24052312187557 0.0580526046642928 -0.362089275536161 0.0155971855167167 0.0447695519191297 -0.260822954884476 -0.451940585312727 -0.546681971363352 -0.0653408767292646 0.154489832024504 0.244424189553153 0.376879775655091 0.162426102770371 0.0653313057942506 0.00834404786891929 0.340312523583429 -0.18077657538083 -0.344657324709724 -0.397893500388483 -0.492121761324788 -0.047050591848375 0.0911664053112536 -0.280958955414545 0.167195214172964 0.259992470056332 0.385575046132313 -0.0336810694129206 -0.179712301404099 0.159424573412269 0.368240321200764 -0.30446513264107 0.0377302194354727 -0.221245913683679 -0.145569540147088 -0.0724489313354383 -0.0437929612032159 0.533180563928493 0.475509045889305 0.226766024133064 0.0199480095244137 -0.0584803927963789 0.120706158027033 0.0880321112673301 0.170727139874796 -0.0874832803715346 0.517872653253262 -0.0426581665958334 -0.00179623938231138 -0.462513263409277
"27" "REACTOME_ACTIVATION_OF_AMPK_DOWNSTREAM_OF_NMDARS" 0.497787970694581 -0.0478652106652613 -0.0689062245802863 -0.14636901951879 -0.0481961359673689 0.166134735797475 -0.213431199216662 -0.276805237458767 -0.387076130657838 -0.0544938738326458 0.0631228974196593 0.191278791417014 0.14719931259973 -0.282664247122044 -0.129821757469478 0.074897513596214 -0.0586795036211414 -0.0607157879410759 -0.372398726637804 -0.287185883088621 -0.331066993973267 -0.0318494289305485 0.415749152499111 -0.306713520506858 0.0186753983167509 0.00729743993173018 -0.11999060182906 0.425676358232317 0.0208088730751725 -0.0925868760430869 0.119675519140338 0.0233789863351876 -0.322368360147767 -0.279608405625517 0.148033937665505 0.0414101781517576 0.000153554381201543 -0.411065291839389 0.103675560439474 -0.0654006485800452 -0.276802725998421 0.0592901974094087 -0.393306809381287 -0.404862860712168 -0.10540276615815 -0.164547832878094 -0.129176759885533 -0.000691856517031492 -0.0707219873251292 -0.461581167487156
"28" "REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS" -0.0317911478804626 -0.124936570692749 -0.215751023620878 -0.314004372682764 0.221094090572994 0.097657640029893 -0.214452072209171 -0.475408078253526 -0.127523981868211 0.231258856448641 0.473624338531895 -0.165058499133745 0.180639632737626 -0.277117932615132 -0.479978002759133 -0.224926985505795 -0.326691899017388 0.162446520509971 -0.138235597873151 0.0828564265945437 -0.149930927216677 -0.0714725934944749 0.272625729617032 0.230290127271885 -0.409107497953556 -0.413401393512227 -0.173324807980406 0.418426218718709 -0.346696939658861 0.0507438705789625 0.313838222604216 -0.194473279514815 -0.220155169681433 -0.416883855568708 -0.23999068378881 -0.37000815768894 -0.421567414624759 0.315092116249518 0.193135319409308 0.120974163146924 -0.405299451879932 -0.188822856387941 0.193133912989204 0.148976684714337 0.241050349861323 -0.217685612963272 0.17848291496512 0.557777828540483 0.639630846939061 -0.421637911602612
"29" "REACTOME_ACTIVATION_OF_ATR_IN_RESPONSE_TO_REPLICATION_STRESS" 0.544319301104037 0.677125203030834 -0.713763400286641 -0.565314530409417 0.511514822520942 0.235227784043712 0.184482756668652 -0.521538192835944 -0.404572161082639 -0.562574798243301 0.280309791320166 -0.234483421245211 0.600205594856076 -0.775902845888104 -0.326443208083201 -0.170356305241932 -0.410190914427317 0.408079564628864 0.287460933655389 0.283408613602811 -0.241735066822509 -0.503353473092664 0.0808343505944526 -0.379693432360554 -0.608886111421345 0.219266013758858 -0.185622708995818 -0.0608319907800188 0.0576048710949342 -0.223159002673349 0.469021908570053 -0.589757669246503 -0.357924162408386 -0.635936757495169 0.477102660365413 0.1367202494731 -0.461878623689587 0.257829012085402 -0.24040122187619 0.314545150838104 0.346849801000202 0.252043847822494 -0.00263963673286458 -0.433664575396068 0.703148850820251 0.369657113077862 0.109010865456702 -0.160621436666584 0.353354667282435 -0.459646207789623
"30" "REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA" -0.0116406792984787 -0.0598776275607992 -0.424558234714826 -0.392494944743791 0.00650643906191281 0.0383556747505628 -0.0959050727417484 -0.569077570021658 -0.148633306969039 -0.233874218241616 0.196230399230974 -0.0266442737843224 0.361888222442573 -0.120154447833965 -0.355488833213014 -0.148690306643995 -0.267025103029059 -0.0954191993192499 -0.29981203950036 -0.326027557617074 -0.293465212671421 -0.139979346245491 0.414662362459641 0.158091941275261 -0.274295696535041 0.230282561612258 0.0498363406245414 0.213073546595921 -0.295316256838255 -0.271539797885973 0.318738039214502 -0.273615207918393 -0.617077524152298 -0.475619598706408 0.013508131546514 -0.161345525215829 -0.0813243182724635 -0.314454447465915 0.229722675179015 0.336939199585619 -0.300882674117474 -0.203120239818582 -0.197230758428738 -0.553990108126399 -0.00760157807173348 -0.15642993872327 0.0299368596599452 -0.368970255990952 -0.0437650765128187 -0.60692744494839
"31" "REACTOME_ACTIVATION_OF_BH3_ONLY_PROTEINS" -0.100730196022969 -0.0105263242089127 -0.0727784126060662 -0.286601375338316 -0.00467144134298519 0.0826042273151467 0.0510630492851778 -0.408133269613096 -0.130985933970528 -0.194150847372914 -0.00602249306711214 -0.108934467397319 0.226300695975149 -0.183449505131853 -0.20494273209005 -0.0798526223267508 0.0277554860523745 0.0443772942505915 0.0088894210171313 -0.200255913719662 -0.216679224345434 -0.0476152595684965 0.293763004079015 -0.0693989927044644 -0.0375973951268573 0.21028776708668 -0.154785790120004 0.172396810624847 -0.227661809351234 -0.311607667668899 0.315269442074195 -0.166514205006143 -0.477003246793877 -0.380223986917075 -0.195658940810294 0.00861922841546109 -0.0333171051514153 -0.185906731209389 0.253890481955111 0.231983834025263 -0.491104194717228 -0.217840997452512 -0.318852146108703 -0.428573405232944 0.0382180417418076 -0.152728282789818 -0.0745525690385381 -0.0596691677321131 0.26251097286635 -0.547866242598224
"32" "REACTOME_ACTIVATION_OF_C3_AND_C5" 0.0204008760320083 -0.56345940870562 -0.650666025335129 -0.712114216668644 -0.69945777300089 -0.77589205531869 -0.834194337084815 -0.736253847588589 -0.737638719221456 -0.681287647549421 -0.69881824521695 -0.711210464282801 -0.782171950508836 -0.587555905137077 -0.595526765178023 -0.698655689386774 -0.738432829815603 -0.540014713787195 -0.787764209456026 -0.717843474912733 -0.850523828267095 -0.794140956806231 -0.763558570563619 -0.595652003972798 -0.541024266442782 -0.731398268627017 -0.594164250132052 -0.585904217298688 -0.553931472805656 -0.577882893964983 -0.787125133415897 -0.686575502919835 -0.504867472667844 -0.730974098132834 -0.606977091324635 -0.628615829044118 -0.527134772434354 -0.720051522261525 -0.735732197611332 -0.736588204408076 -0.742804826225287 -0.676119195885643 -0.621530943945516 -0.566914778603088 -0.654892124693282 -0.71306845044172 -0.716642356281647 -0.765691095409712 -0.878628859846533 -0.466079932165894
"33" "REACTOME_ACTIVATION_OF_CASPASES_THROUGH_APOPTOSOME_MEDIATED_CLEAVAGE" -0.520905612722184 -0.211635746665398 -0.663671518282413 -0.29962479531743 -0.421489436788654 -0.566467694449292 -0.511963211700906 -0.658337798385744 -0.043318282749374 0.646444985611408 -0.01743708994046 0.170336804935032 -0.536799504172037 0.591934326070028 0.00496514409978602 0.177132990283631 0.105856794518905 0.0691561658974877 -0.465009059876551 -0.153816538817485 -0.510752313073892 -0.645721190256442 0.584378877145002 0.179130945365526 -0.253855873442606 -0.309585178436199 0.579828220372634 0.411362893848474 0.408583269630584 0.216792870067282 0.13968325744432 -0.508900200461983 0.497359451229166 -0.134829525405738 -0.40957198756846 0.309775314456802 -0.104617378495724 0.385835277844379 0.223968238183704 -0.194671701438564 -0.367337792057608 0.610785440443777 -0.227155700653222 -0.387298739961033 0.391762310999593 -0.155929674811803 0.646876956420537 0.255565172959947 0.32953263270973 0.42596240161345
"34" "REACTOME_ACTIVATION_OF_GENE_EXPRESSION_BY_SREBF_SREBP" 0.185124409409101 -0.00549342412060602 0.501897575383311 -0.0114665991736949 0.0357368475409767 0.467838199716915 -0.316040558303655 0.128052704670776 -0.110167120222891 -0.396534035827275 -0.276936979510846 0.147430177474634 -0.158306530296024 -0.402747348920386 -0.203972556751816 -0.356995842995536 0.214095354825483 0.0773106767737327 0.025413903281243 -0.14431929953124 -0.205622949853587 0.185392086916106 -0.340239436455079 -0.013777506306364 0.391401443478932 -0.0492304416306371 -0.42371914642316 -0.135558657666397 -0.330589022688676 -0.396051953126938 0.13617754024102 -0.154507469410094 -0.160619211229133 -0.124057408512461 0.167237097296952 -0.100211840383488 -0.301534439466902 -0.222062641285325 0.437431610725391 0.146764986700821 0.218199106807791 -0.194375737859171 0.166618866118269 -0.233573751537141 -0.299139549078538 -0.0493718096270063 -0.444362496358112 0.111119347531351 0.207311019782099 -0.17659335859326
"35" "REACTOME_ACTIVATION_OF_IRF3_IRF7_MEDIATED_BY_TBK1_IKK_EPSILON" -0.386936576109397 -0.398792819019467 -0.31171371368747 -0.522225541197398 0.317130112576554 -0.0209181223553506 -0.437574627282379 -0.374961494330155 -0.465431294093321 0.382263363625713 -0.267888460590396 0.217140658746537 -0.190193429906099 0.228867218743973 0.0770758292379677 0.068409468426111 0.296219978381513 -0.193419218242712 -0.525568703259155 -0.394709181187078 -0.614961522089576 -0.280394581849492 0.279678472489065 -0.0690099606042481 -0.204171170488917 -0.1297366675364 0.259095078320392 0.269257836075336 0.231764782718803 0.376239516875013 0.0677900815817948 -0.494484326120461 0.199634295063826 -0.0889394113468881 -0.268402677748342 0.0935209636086148 0.220253458265681 0.51916349589114 0.13917728214299 -0.273476387540025 -0.213154824146555 -0.356640606847348 -0.195391265676609 -0.0573364600187465 -0.232859932850381 0.0413202009249789 0.434987493056076 -0.0191277605875141 -0.328872767664036 -0.455297280300033
"36" "REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING" 0.215180602664332 0.0499312488853993 -0.246220186312481 0.184180876264923 0.00134268575485935 0.00610318154499404 0.12623940026696 -0.253338007330582 0.0976641408081563 0.261491861456867 0.260545544816284 0.343164522242085 -0.0312632086728128 -0.0214135525088757 0.226814749789781 0.303892918220313 -0.128967428085969 -0.0228980126138809 -0.26256134676582 -0.215763672344461 -0.217081564310427 -0.158740039222145 0.3479407101706 -0.0915158213689596 -0.286816585262256 0.0843327991102664 0.365008883252857 0.0602507105050136 0.115078530369061 0.124146632967699 0.0331337501704409 -0.0244026130819787 -0.306383911013341 -0.131871137537739 -0.240962871988704 -0.246114619754169 -0.203891820036739 0.0241956437819591 -0.0700508320379289 -0.358669070218847 -0.464029265153862 0.225675701395743 -0.251397860447458 -0.0173448445750983 -0.276677988582368 -0.375294834665148 0.356142142515439 0.186307078998003 -0.0181615660028155 -0.132418607687113
"37" "REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES" 0.251874190129984 -0.198975995744729 0.113523256519823 0.15250672684628 -0.203490552193981 -0.395340836358001 -0.209794835869076 -0.0920925601353526 0.133556488039357 0.095613094282839 0.363718772641009 -0.0227774038569331 0.122934140837777 0.314954780167159 -0.307965740589542 0.246827990362538 0.00380256281882896 -0.0934814892225117 -0.376290443449387 -0.283140790982135 -0.152033492759722 -0.413341665728383 -0.172419159931476 -0.13298868682488 0.125939563825727 -0.238886489822164 0.203098041390294 -0.0345248407224988 -0.0251745367006011 0.16946981856759 -0.333818550806084 -0.155209173653085 -0.100686433858899 -0.125789016125695 0.193750744659273 -0.524347074212422 0.043577192291558 -0.374012022807182 -0.310075099348782 0.205556900869436 -0.315291854720673 0.127329454027556 -0.143958221930454 -0.2583727836615 -0.38716184653533 -0.270361749852 0.0109313465808022 -0.38233879391202 -0.460469873445668 0.135768294326347
"38" "REACTOME_ACTIVATION_OF_NIMA_KINASES_NEK9_NEK6_NEK7" 0.505282637367604 0.602401918165354 -0.705059402630662 -0.616427882003227 0.448794892345592 -0.0464295651362737 -0.256896224992757 -0.778319854837586 0.363397029027288 -0.487603626260503 0.675948887237692 0.460324767623238 0.515112306958515 -0.538935755255355 -0.0662197609797193 -0.084868643348101 -0.652603262980093 -0.175787563007077 -0.0557179279896214 0.393260264820827 -0.201369860335024 -0.619196265938894 0.53403288645433 -0.0571262380111676 -0.745694172671619 0.0818928143144179 0.198833869893927 0.0997606239777005 -0.0102833089299201 0.234148571719303 0.515225350951566 -0.206200989685612 -0.0729432249238795 -0.678384259074761 0.384021945785207 -0.369798146564146 -0.559781486444066 0.32616130837628 -0.111635547144614 0.319106003224064 -0.496314707404217 0.511844931044386 -0.210873740081896 -0.576965312387976 0.570723930922763 0.131086375225364 0.658196569702879 -0.115728238852211 0.492766790616722 0.118046942937676
"39" "REACTOME_ACTIVATION_OF_NMDA_RECEPTORS_AND_POSTSYNAPTIC_EVENTS" 0.281483839122372 -0.159919635931134 0.0725281996325858 0.112817902039106 -0.161315612528473 -0.210810673985046 0.000891695748540228 -0.0956479314043323 0.0618103752097748 0.0546025942856045 -0.0499780637622295 0.080734722152704 -0.049555081993471 -0.180558812616454 -0.0302068695379135 0.0468871285565316 -0.0803075824464961 -0.210889826992992 -0.113228834820404 -0.4230189422161 -0.326983948930542 -0.249435948064777 0.163687345958814 -0.246361729624712 0.0157409647350412 -0.21871131841416 0.0325780758213577 0.186392522130282 -0.0324060426708843 0.0241899026135936 -0.0587313247912671 0.034131845749821 -0.123410346246848 -0.189666181082479 -0.264042640075745 -0.178054084381947 0.0124445345180567 -0.254175068898564 -0.133563929599917 -0.155185432432672 -0.231912225306142 0.0211789386627886 -0.283463156878852 -0.127317068507778 -0.189999980373495 -0.0698916990319152 0.0461273851169281 -0.0847301598079372 -0.0408121690095893 -0.08154157810466
"40" "REACTOME_ACTIVATION_OF_NOXA_AND_TRANSLOCATION_TO_MITOCHONDRIA" -0.209113849467075 -0.189193528477959 0.300537635282162 -0.668158925573829 0.542035529802404 0.599825903127459 0.419697817571299 -0.398557970723171 0.393000482342973 -0.154985552809339 0.0530785875843492 -0.376501890668671 0.660491476219162 -0.496499053851765 0.054299229433554 0.454476165166903 0.203320276067808 0.344658276385459 0.570948786380908 0.0616003894352883 0.0344698116584872 -0.269784818769952 0.499261082898525 -0.288137690930248 -0.0535035784140294 -0.157868556861398 -0.505043784084082 0.339377563117217 -0.0164741584195015 -0.295533255592649 0.182900269241216 0.034135422495778 -0.507772906746016 -0.738727937375414 -0.460207895045203 -0.236054535555117 -0.52073255441347 0.140844998374954 0.483375414513501 0.257758397010451 -0.456833106180996 -0.0645198652028418 -0.26570073729508 -0.652941222998791 0.298104966937284 -0.528604021087242 0.346994993636893 0.518746502518138 0.695483882182703 -0.642270936706856
"41" "REACTOME_ACTIVATION_OF_PPARGC1A_PGC_1ALPHA_BY_PHOSPHORYLATION" 0.147401392034332 0.241496912997743 0.145805239459273 0.279085505883587 0.390065166931269 0.578243039253483 -0.041913711964673 0.0550530075018458 -0.580752411211681 0.266056508827262 -0.269933232366752 0.026263856353979 -0.120954524865863 0.092771251163475 -0.0760289985394328 -0.0801982072279729 -0.401627362558748 -0.495119916571104 0.216929603938664 0.158249897746474 0.323109779891967 0.0258836294549289 0.319550294405271 -0.424140518608383 0.0048513496703689 0.133902393305341 -0.353178215444914 0.401261798063138 -0.152602642403964 -0.214449568735421 0.306301340659382 0.152581027834279 -0.2611043256142 0.0102163476300061 -0.36127941061928 -0.171627634281677 0.0690113638606711 -0.133325124553845 -0.257059774527894 -0.244054849265159 -0.239619355641267 -0.131626082411082 -0.0906602418224023 -0.404521415410433 -0.311257630463108 0.00639808439975975 0.408567561024254 0.0983192092347261 -0.22715172714957 -0.151006422702049
"42" "REACTOME_ACTIVATION_OF_PUMA_AND_TRANSLOCATION_TO_MITOCHONDRIA" 0.147850745845762 0.308974107307984 0.329858576449006 -0.162608123443495 -0.170305430587806 0.42709544440501 0.546986752907459 0.0916958254934258 0.0133471579347327 -0.322911301669058 -0.279545001503448 -0.486522607684999 0.200033436050302 -0.540921251976472 -0.0146934623742206 -0.403009466123074 0.412101081731925 0.240737463311542 0.442896962465807 -0.0820297723658732 -0.210501499897734 0.0574294525185467 -0.0769474948462454 -0.414384096958373 0.238824615291579 -0.153938854795826 -0.375983607065013 0.20178099805491 -0.398888882246021 -0.388221028467778 0.269219249730893 0.269698010293409 -0.441561030763192 -0.186175043872102 -0.110572234369949 0.0636365279462255 -0.159151370245671 0.137918786014277 0.344026502178683 0.347091528692006 -0.686786493551819 -0.499911585429315 -0.537891303295748 -0.203897386027781 -0.0996215786447223 -0.114674292473335 -0.339678424689648 0.185378633882973 0.536171130433963 -0.595871166077639
"43" "REACTOME_ACTIVATION_OF_RAC1" 0.19067239853177 -0.21058977201646 0.225088904586929 -0.0199136080663715 -0.3250717522327 -0.367110967942399 0.130910461232336 -0.376016634073438 0.360080489696109 0.126283048211491 0.112149432440068 0.344433063273595 -0.186613237362939 0.0239578952843691 0.109133942820961 -0.278916558652543 0.218538175207632 0.112627201096987 0.222324889677653 -0.3755468829593 -0.0912143814787209 -0.14972856885417 0.336565096424267 -0.0756525687929853 -0.0229709547049147 -0.251482533376358 0.312833831473287 0.0109471960744416 0.0224745268243259 0.260531076567787 -0.204454528910514 -0.0954049051188155 -0.125883436362423 -0.034696857939083 -0.180382612176135 0.322081240708514 0.418804962287461 -0.0744666719674896 -0.0599297475560727 -0.346557470180997 -0.213375804156572 -0.0485816714455728 0.0158093860405265 -0.0440184275429517 0.205778477459758 0.0138800794737317 0.207317151887381 0.212495934838404 0.185328549856621 -0.419650153565759
"44" "REACTOME_ACTIVATION_OF_RAC1_DOWNSTREAM_OF_NMDARS" 0.451051471476738 0.0592543568457065 0.265555575868717 -0.326610844683058 0.181078790856896 0.148249486972154 0.137955746855148 0.262360230442534 0.0530651260314765 0.242905317869939 0.0461399038534809 0.399395070334719 0.141091647183895 0.355766239745722 0.577762798428131 0.535481638445767 0.444137603847694 0.573377774525169 -0.347991266763348 -0.489772195142683 -0.261797124034944 -7.96288788466326e-05 0.152779933338879 -0.651300443801273 -0.580702406008494 -0.331384382500522 0.0230023727801171 0.321333412674209 0.154405820533521 -0.206000883447976 -0.185591202233057 0.00614162213810737 -0.641262302262992 0.120521600838778 0.158797515861889 -0.506835818413513 -0.264394907543276 0.055655742802046 0.0485044462408817 0.370643024454912 -0.594707708429731 -0.0109157972468886 -0.581531752698243 -0.206732186720172 -0.144506097151183 -0.699578411401377 0.358677353347786 -0.119926406168051 -0.0263081400215041 0.308713848866031
"45" "REACTOME_ACTIVATION_OF_RAS_IN_B_CELLS" 0.353202469675466 0.350633990382577 -0.447296467002135 -0.406416101302138 0.0318640759369296 -0.227599347854093 -0.098136751222493 -0.583147759497636 -0.72542167288158 -0.32027547748023 -0.423961696412984 -0.253394433489302 -0.22476107407634 -0.424824571462997 -0.409045328301081 -0.562141632302177 0.0415176928621578 -0.437016897509559 -0.275482165925883 -0.127652299384216 -0.141176035791795 -0.56093722930283 0.249880127039872 0.302605505784683 0.152337086707323 -0.483757912233839 0.265615226794509 0.000516897641794495 -0.185786999173171 0.00259612859330116 0.00261928343279447 -0.568032027737438 0.321546659537561 0.119663997428753 -0.643676445622593 -0.289497235537735 -0.353111283338985 0.107166390289861 0.247344992055412 -0.173464453065545 -0.453546779402974 -0.232241538030193 0.145400554142574 -0.211097382973115 -0.489107276612512 0.206291459534759 0.511293904453963 -0.61159102606797 -0.589913890664074 -0.042677205351484
